Step,CPU,TotEng,KinEng,PotEng,E_vdwl,E_coul,E_long,Temp,Press,Volume,Density
216000,799.8628,19071.84,18650.426,421.41408,-2802.0417,54796.122,-71914.185,362.10611,240.09741,229998.49,1.3382835
217000,803.44996,19035.602,18558.024,477.57793,-2834.7188,54755.943,-71943.383,360.31209,69.619126,229709.58,1.3399667
218000,806.97546,19188.635,18758.845,429.78981,-2862.8676,54824.08,-71932.027,364.21112,24.643567,230887.09,1.3331329
219000,810.56064,18967.039,18654.896,312.14246,-2824.7745,54840.343,-71927.249,362.1929,-139.13924,230301.91,1.3365203
220000,814.47134,19239.276,18624.878,614.39744,-2755.5869,54790.587,-71924.377,361.61009,-68.596523,230202.24,1.337099
221000,818.07551,19376.373,18812.194,564.17913,-2789.9454,54887.637,-71954.879,365.24691,-103.20953,231958.93,1.3269728
222000,821.57473,18938.526,18408.548,529.97797,-2879.6678,54801.944,-71942.871,357.40994,48.070502,230198.21,1.3371224
223000,825.0831,19140.123,18692.417,447.70555,-2790.2266,54824.213,-71927.951,362.92139,62.436225,230955.76,1.3327365
224000,828.61853,19199.107,18817.212,381.89426,-2869.8711,54914.521,-71947.491,365.34434,12.480844,230564.23,1.3349997
225000,832.59338,19329.883,18825.747,504.13554,-2759.8556,54920.497,-71947.357,365.51005,153.25594,230841.5,1.3333962
226000,836.80643,19463.371,18876.765,586.60611,-2746.2318,54883.624,-71933.309,366.50058,125.56247,231391.93,1.3302244
227000,840.37624,19362.444,18743.092,619.35287,-2773.9987,54869.086,-71931.759,363.90525,71.303893,231597.75,1.3290422
228000,843.91529,19076.416,18748.247,328.16868,-2867.7312,54937.833,-71932.344,364.00535,115.31038,230910.1,1.333
229000,847.46011,19453.078,18732.436,720.64214,-2780.3412,54915.497,-71930.21,363.69837,-279.9368,231212.57,1.3312562
230000,851.16554,19009.152,18673.351,335.80163,-2875.2825,54937.467,-71946.25,362.5512,-202.72843,230797.67,1.3336494
231000,855.10081,19502.123,18860.09,642.03262,-2829.934,54950.737,-71926.752,366.17682,68.916075,231080.56,1.3320168
232000,858.65726,19272.97,18739.405,533.56461,-2698.2918,54859.205,-71944.1,363.83367,197.00849,231847.13,1.3276126
233000,862.17174,19181.47,18815.811,365.65895,-2912.6611,54885.441,-71932.155,365.31713,-33.007962,230530.83,1.3351931
234000,865.69689,19149.509,18745.291,404.21736,-2785.3488,54868.811,-71932.706,363.94796,-71.938748,231063.16,1.3321171
235000,869.25862,18966.857,18553.693,413.1638,-2819.4408,54773.324,-71931.677,360.22799,15.166532,229847.63,1.3391619
236000,873.21209,19238.014,18704.199,533.81514,-2800.3784,54942.155,-71949.154,363.15013,-84.085127,230869.89,1.3332323
237000,877.33377,19216.747,18860.706,356.04144,-2804.2669,54883.539,-71948.824,366.18878,53.823435,230077.85,1.3378219
238000,880.91231,19053.584,18624.47,429.11467,-2846.9704,54914.118,-71944.393,361.60215,97.240685,229495.84,1.3412146
239000,884.49387,19287.198,18785.361,501.83737,-2776.6674,54979.406,-71953.184,364.72592,17.65979,231216.98,1.3312309
240000,887.99619,19481.185,18793.687,687.4981,-2789.6287,54943.392,-71942,364.88758,131.20437,231691.57,1.328504
241000,891.86838,18952.461,18555.48,396.98123,-2860.6904,54816.281,-71959.151,360.26268,-141.88604,230148.74,1.3374098
242000,895.71658,19252.121,18606.11,646.01092,-2807.0365,54824.352,-71942.155,361.24569,-40.693827,231237.24,1.3311142
243000,899.27517,19155.017,18724.269,430.74864,-2875.223,54831.465,-71975.974,363.53979,-215.63126,230386.3,1.3360308
244000,902.86389,19159.707,18831.311,328.39658,-2866.7503,54915.148,-71958.749,365.61806,199.96758,230934.28,1.3328605
245000,906.42273,19024.818,18620.9,403.91886,-2782.0403,54837.869,-71953.581,361.53284,-141.01762,230076.48,1.3378299
246000,909.9563,19242.446,18843.123,399.32323,-2731.3228,54769.652,-71942.463,365.8474,-4.9098959,230733.97,1.3340176
247000,914.15074,19053.84,18690.121,363.71919,-2855.1306,54869.057,-71933.689,362.8768,-43.537516,231668.19,1.3286381
248000,918.14195,18944.446,18528.817,415.62944,-2836.376,54836.632,-71945.61,359.74501,243.04002,229747.64,1.3397447
249000,921.71392,19061.107,18774.792,286.31425,-2826.5155,54850.083,-71936.398,364.52074,-87.340009,230537.8,1.3351527
250000,925.2733,18976.751,18692.283,284.46796,-2864.5848,54907.162,-71951.656,362.91878,-78.033837,231124.58,1.3317631
251000,928.78193,18955.92,18797.827,158.09294,-2904.9997,54758.858,-71953.529,364.96796,137.38228,230461.86,1.3355927
252000,932.67413,19277.411,18715.034,562.37706,-2745.1305,54785.181,-71957.955,363.36051,-84.131347,231041.11,1.3322442
253000,936.40903,19199.079,18766.371,432.70825,-2829.5808,54758.255,-71957.854,364.35723,54.874792,230602.42,1.3347786
254000,939.96182,19205.024,18781.707,423.31783,-2854.2991,54878.184,-71948.996,364.65498,107.04796,229927.12,1.3386989
255000,943.50543,19362.526,18783.165,579.36195,-2768.5454,54751.97,-71961.598,364.68328,-130.32612,230755.18,1.333895
256000,947.08708,19156.79,18728.329,428.46124,-2740.7513,54696.835,-71952.675,363.61863,-135.92599,229108.93,1.3434796
257000,950.72076,19212.362,18720.178,492.1835,-2801.7841,54767.778,-71964.669,363.46038,-185.74421,230746.76,1.3339437
258000,954.94781,19184.973,18576.526,608.44717,-2773.2436,54780.269,-71952.253,360.67131,149.06129,231047.1,1.3322096
259000,958.80917,18994.828,18678.976,315.85181,-2778.6002,54803.288,-71960.155,362.66042,51.390669,230154.57,1.3373759
260000,962.7234,19181.843,18631.943,549.89932,-2808.286,54841.363,-71943.224,361.74726,28.29231,230048.33,1.3379935
261000,966.34701,19155.491,18641.072,514.419,-2731.9537,54898.606,-71960.154,361.9245,75.076315,231417.24,1.3300789
262000,970.01771,18918.65,18600.686,317.96362,-2813.571,54813.789,-71980.208,361.14039,2.6026802,230129.76,1.3375201
263000,973.99383,19086.531,18736.216,350.31469,-2871.0154,54826.062,-71956.274,363.77176,217.93442,229857.67,1.3391034
264000,977.62423,19180.099,18738.957,441.14201,-2831.7658,54857.257,-71961.674,363.82497,97.259762,230376.54,1.3360874
265000,981.21141,19231.549,18688.21,543.33835,-2700.4655,54748.061,-71945.597,362.83971,107.73647,230897.05,1.3330754
266000,984.85328,19101.805,18761.556,340.24876,-2744.3894,54817.747,-71942.8,364.26375,205.17343,231224.06,1.3311901
267000,988.43334,18881.212,18637.939,243.27238,-2783.9322,54791.717,-71938.528,361.86367,216.63098,231074.41,1.3320522
268000,992.34944,19349.208,18818.776,530.43173,-2810.3901,54947.94,-71942.303,365.3747,52.422143,231645.31,1.3287693
269000,996.52213,19137.229,18742.642,394.58699,-2858.0291,54866.512,-71955.618,363.89652,9.3190645,230859.64,1.3332915
270000,1000.0565,19162.918,18758.122,404.7961,-2821.7799,54809.212,-71937.521,364.19707,108.79976,231434.02,1.3299825
271000,1003.5763,19172.736,18615.698,557.0373,-2775.223,54901.152,-71953.599,361.43185,-357.57458,230775.18,1.3337794
272000,1007.1296,19198.553,18598.524,600.02897,-2815.7054,54861.915,-71954.497,361.0984,-108.27694,231342.94,1.3305061
273000,1010.87,19322.155,18659.313,662.84129,-2729.8548,54902.669,-71945.649,362.27866,116.18081,231638.23,1.3288099
274000,1014.7948,19057.435,18679.904,377.53129,-2834.7708,54865.562,-71947.44,362.67843,29.182938,230214.76,1.3370263
275000,1018.4354,19068.588,18792.29,276.2976,-2798.1321,54707.04,-71959.358,364.86046,-44.724583,229398.12,1.341786
276000,1021.987,19224.053,18788.46,435.59333,-2785.2204,54769.01,-71935.925,364.78609,-4.6077247,230055,1.3379548
277000,1025.5519,19325.501,18809.636,515.86593,-2869.869,54652.201,-71949.705,365.19723,-143.13744,229266.67,1.3425553
278000,1029.0714,19172.963,18850.668,322.29455,-2879.258,54724.388,-71952.662,365.9939,27.2711,229416.34,1.3416794
279000,1033.2553,18825.388,18606.266,219.12238,-2830.6382,54748.693,-71945.422,361.24871,197.38174,230642.54,1.3345464
280000,1037.248,19079.002,18786.827,292.1749,-2837.3442,54824.938,-71941.533,364.75439,-253.72111,230574.45,1.3349405
281000,1040.8118,19054.94,18616.666,438.27381,-2834.1121,54812.936,-71945.927,361.45064,-111.23161,230664.82,1.3344176
282000,1044.3245,19092.804,18663.488,429.31636,-2788.6381,54760.602,-71952.777,362.3597,110.82476,230091.25,1.337744
283000,1047.8596,19031.226,18650.889,380.33658,-2858.1952,54875.361,-71951.577,362.1151,-43.905384,231280.08,1.3308677
284000,1051.6687,19382.585,18652.156,730.42913,-2759.9612,54912.541,-71941.737,362.13969,126.07544,231873.31,1.3274628
285000,1055.5347,19040.117,18763.969,276.14773,-2842.2937,54757.491,-71947.362,364.31059,211.46018,230337.68,1.3363127
286000,1059.0944,19263.902,18855.445,408.45707,-2786.7064,54764.597,-71944.753,366.08665,58.222818,230989.08,1.3325443
287000,1062.6899,18927.204,18526.212,400.99132,-2799.0572,54796.358,-71956.665,359.69445,-9.9209082,230585.91,1.3348742
288000,1066.2318,18858.758,18570.706,288.05199,-2860.8775,54770.51,-71960.192,360.55831,86.020292,230708.87,1.3341628
289000,1069.7731,19146.61,18641.489,505.12093,-2755.9894,54771.416,-71944.093,361.93259,125.29329,230440.31,1.3357176
290000,1073.931,19049.065,18698.027,351.0382,-2735.8454,54695.402,-71943.287,363.0303,-103.02458,229850.02,1.339148
291000,1077.8261,19060.094,18896.55,163.544,-2862.3059,54736.603,-71961.59,366.88471,-245.32098,230801.9,1.333625
292000,1081.3775,19286.63,18852.979,433.65169,-2814.6411,54766.323,-71956.423,366.03875,-63.544146,230665.54,1.3344134
293000,1084.9644,19324.698,18807.291,517.40614,-2786.3897,54787.403,-71946.154,365.15172,-21.490717,229465.12,1.3413942
294000,1088.5376,19199.371,18733.323,466.04802,-2751.4785,54717.863,-71939.895,363.71559,-13.983141,230844.71,1.3333777
295000,1092.3857,19381.757,18903.073,478.68366,-2789.9912,54767.418,-71940.95,367.01136,27.292852,230014.09,1.3381927
296000,1096.1722,19129.684,18671.476,458.20724,-2792.5534,54853.852,-71936.653,362.51481,-16.974108,231620.88,1.3289095
297000,1099.7222,19047.423,18534.086,513.33697,-2765.4425,54858.859,-71944.689,359.84731,210.38363,230715.97,1.3341217
298000,1103.2925,19410.906,18868.454,542.45233,-2854.1383,54894.016,-71944.947,366.33921,-0.19810307,230932.29,1.332872
299000,1106.8762,19148.729,18858.466,290.26318,-2842.0285,54846.962,-71927.006,366.14529,-28.728992,231346.92,1.3304831
300000,1110.4433,18948.46,18647.626,300.83379,-2835.7681,54857.034,-71939.404,362.05175,-165.09073,230210.95,1.3370484
301000,1114.6056,19362.157,18740.372,621.78475,-2760.0589,54943.208,-71945.254,363.85244,74.464674,232019.03,1.326629
302000,1118.4293,19366.956,18957.438,409.51782,-2751.2384,54802.829,-71951.534,368.06688,-108.43501,230941.81,1.3328171
303000,1121.9756,19233.847,18494.387,739.45927,-2766.3495,54862.326,-71946.393,359.07655,-18.54006,231826.17,1.3277327
304000,1125.5478,19048.539,18730.92,317.61895,-2772.3477,54900.028,-71953.094,363.66893,36.685796,232414.88,1.3243695
305000,1129.0652,19121.267,18576.148,545.11899,-2730.5892,54855.468,-71956.004,360.66396,-175.70253,230950.88,1.3327647
306000,1132.9984,19439.796,18883.167,556.62905,-2763.3796,54906.148,-71958.047,366.62487,-56.124615,231894.56,1.3273411
307000,1136.7194,19136.612,18668.926,467.68644,-2761.7303,54805.853,-71970.725,362.46529,48.148554,230696.06,1.3342369
308000,1140.284,18916.197,18583.59,332.60723,-2728.1932,54900.286,-71969.142,360.80845,227.39687,233072.91,1.3206304
309000,1143.8154,18926.114,18509.431,416.68295,-2765.8449,54853.857,-71946.496,359.36862,65.827466,230611.14,1.3347281
310000,1147.3602,18790.534,18502.069,288.46527,-2716.6811,54824.6,-71943.976,359.22569,22.29598,230790.45,1.3336912
311000,1151.101,19331.799,18719.71,612.08922,-2668.9186,54743,-71943.201,363.45129,171.02469,231014.65,1.3323968
312000,1155.4155,19172.847,18787.937,384.91005,-2859.5871,54868.288,-71939.864,364.77594,70.746421,230461.83,1.3355929
313000,1159.12,19029.447,18619.066,410.38039,-2741.2117,54811.477,-71962.631,361.49724,-96.625552,232162.49,1.3258093
314000,1162.7269,19129.723,18627.982,501.74045,-2718.9296,54723.364,-71970.126,361.67035,-72.480801,230997.64,1.3324949
315000,1166.3356,19191.974,18619.438,572.53574,-2809.3597,54840.841,-71942.341,361.50446,-65.65014,230420.35,1.3358333
316000,1169.893,18916.812,18684.595,232.21717,-2783.3836,54720.428,-71961.922,362.76952,181.95678,230342.8,1.3362831
317000,1173.8214,18986.253,18721.133,265.12037,-2842.5395,54775.239,-71958.795,363.47892,37.425855,230091.15,1.3377445
318000,1177.5319,19267.75,18860.002,407.748,-2897.4721,54856.112,-71941.044,366.17512,-255.44537,230435.12,1.3357477
319000,1181.0802,19132.662,18776.895,355.76689,-2759.391,54785.241,-71955.556,364.56157,18.109265,231445.18,1.3299183
320000,1184.6966,19282.661,18778.733,503.92803,-2837.5982,54801.145,-71930.376,364.59725,40.229981,231200.77,1.3313242
321000,1188.3202,18988.925,18701.681,287.24438,-2740.0052,54777.582,-71966.742,363.10124,84.785551,231488.85,1.3296674
322000,1192.2324,19017.166,18670.568,346.59793,-2834.5495,54881.751,-71950.517,362.49717,-102.09433,230236.05,1.3369027
323000,1196.4189,19134.682,18683.671,451.011,-2778.954,54797.391,-71947.369,362.75157,-25.655332,230740.47,1.3339801
324000,1199.9569,18811.254,18499.971,311.28273,-2792.6499,54799.263,-71958.275,359.18496,66.716105,231112.77,1.3318311
325000,1203.6008,19103.937,18725.768,378.16908,-2788.9407,54777.733,-71951.765,363.5689,94.957138,230565.78,1.3349907
326000,1207.1856,19115.973,18847.529,268.44403,-2830.5236,54857.581,-71943.096,365.93296,128.89074,231302.08,1.3307411
327000,1210.8871,19199.254,18633.736,565.51872,-2751.2128,54795.82,-71937.898,361.78206,-138.04691,230322.52,1.3364007
328000,1214.8896,19417.988,18888.448,529.54051,-2766.014,54812.99,-71919.737,366.7274,-40.809935,231476.85,1.3297363
329000,1218.5113,19113.512,18708.431,405.08046,-2752.1264,54818.499,-71939.428,363.2323,-94.893846,231023.78,1.3323441
330000,1222.0925,19041.834,18725.759,316.07587,-2724.22,54801.289,-71942.215,363.56872,-137.51904,231852.98,1.3275792
331000,1225.6497,19390.583,18932.022,458.56168,-2804.1,54814.409,-71957.189,367.57341,-221.16953,231255.94,1.3310066
332000,1229.2352,19253.877,18849.292,404.58542,-2773.8192,54857.122,-71948.681,365.96717,56.899339,231167.06,1.3315184
333000,1233.1804,18943.215,18634.802,308.41281,-2786.8092,54852.215,-71946.428,361.80277,-37.87115,231569.27,1.3292056
334000,1237.274,19224.666,18847.266,377.39931,-2807.1497,54779.338,-71948.482,365.92785,-87.699363,230091.67,1.3377415
335000,1240.8993,19221.866,18566.723,655.14301,-2819.432,54820.937,-71936.155,360.48098,-136.45329,230300.48,1.3365286
336000,1244.4429,19133.774,18632.248,501.52659,-2809.0265,54837.013,-71922.557,361.75317,36.101456,230687.8,1.3342846
337000,1247.9862,19097.01,18571.293,525.71677,-2814.4341,54868.928,-71936.225,360.56971,95.597809,230646.65,1.3345227
338000,1251.7554,19219.421,18815.421,403.99972,-2829.7052,54930.223,-71927.168,365.30956,-96.738779,230546.42,1.3351028
339000,1255.6745,18827.254,18552.987,274.26742,-2904.2346,54889.685,-71958.487,360.21428,58.777978,230507.07,1.3353307
340000,1259.2092,19133.186,18646.027,487.15964,-2825.5632,54806.113,-71949.29,362.0207,222.73787,230322.42,1.3364013
341000,1263.0934,19016.35,18681.734,334.61566,-2792.9648,54828.097,-71953.311,362.71397,-48.66182,229189.22,1.343009
342000,1266.6548,19045.693,18591.49,454.20281,-2819.7303,54752.686,-71952.966,360.96184,-119.14119,229982.97,1.3383738
343000,1270.2239,18965.159,18715.968,249.19138,-2820.8309,54792.263,-71939.65,363.37863,-235.3166,230281.01,1.3366416
344000,1274.493,18859.694,18540.956,318.73795,-2836.7365,54745.173,-71959.522,359.9807,142.82568,230719.19,1.3341031
345000,1278.3437,19234.636,18687.003,547.63274,-2840.7021,54869.215,-71962.155,362.81626,150.27955,229939,1.3386297
346000,1281.9346,19035.868,18788.159,247.70904,-2842.4694,54793.165,-71968.275,364.78026,130.73005,229924.69,1.338713
347000,1285.4748,19024.683,18690.353,334.32989,-2865.1535,54816.846,-71966.389,362.88132,-149.40189,230281.38,1.3366395
348000,1289.0835,18931.434,18593.794,337.63921,-2878.0678,54730.572,-71955.566,361.00658,-22.992114,230271.28,1.3366981
349000,1293.0452,19393.235,18802.006,591.22925,-2800.889,54799.755,-71937.702,365.0491,-73.91286,230894.54,1.3330899
350000,1296.9211,19222.563,18684.864,537.69957,-2742.0721,54784.698,-71966.109,362.77473,75.860907,230879.13,1.3331789
351000,1300.4425,19014.79,18589.665,425.12452,-2882.1315,54853.305,-71943.211,360.92641,-117.94225,231762.74,1.328096
352000,1304.0062,18838.19,18508.769,329.42092,-2915.103,54842.079,-71942.11,359.35577,125.01969,230178.53,1.3372367
353000,1307.598,19164.239,18795.375,368.86413,-2835.287,54764.043,-71958.274,364.92035,-104.82008,230170.24,1.3372848
354000,1311.3001,18708.736,18544.565,164.17095,-2800.6967,54757.171,-71934.492,360.05077,-34.906329,229762.63,1.3396573
355000,1315.4829,18950.119,18670.481,279.63859,-2818.6073,54710.491,-71940.249,362.49548,141.44002,229782.39,1.3395421
356000,1319.3018,18786.001,18438.773,347.22841,-2793.4552,54726.127,-71961.793,357.99677,-236.02007,229453.43,1.3414625
357000,1322.9809,19108.469,18610.325,498.14424,-2856.3413,54758.357,-71960.153,361.32753,-40.352744,230442.85,1.3357029
358000,1326.5616,19351.34,18721.185,630.15422,-2833.4603,54720.885,-71931.281,363.47993,-54.140464,229150.68,1.3432349
359000,1330.1993,19275.755,18724.346,551.40942,-2841.1218,54695.063,-71943.837,363.54129,234.22869,229719.26,1.3399102
360000,1334.1623,19082.984,18698.523,384.4606,-2798.8537,54714.969,-71965.881,363.03994,179.8068,229715.62,1.3399314
361000,1337.9084,19248.584,18686.86,561.72399,-2952.6795,54888.071,-71939.983,362.81349,-329.81698,229063.38,1.3437468
362000,1341.4793,19082.739,18641.021,441.71774,-2846.6258,54765.876,-71939.816,361.92351,-47.745758,229287.06,1.3424359
363000,1345.0219,19211.18,18725.576,485.60459,-2747.2947,54772.179,-71941.49,363.56517,32.555977,230672.79,1.3343714
364000,1348.6728,18899.073,18400.832,498.24104,-2838.1071,54910.141,-71942.275,357.26013,121.66591,230896.3,1.3330797
365000,1352.6741,19288.786,18670.532,618.25328,-2840.0238,54872.358,-71930.477,362.49648,200.33913,230428.93,1.3357836
366000,1356.837,18694.079,18516.611,177.46775,-2903.2553,54763.67,-71947.153,359.50803,86.320596,230241.48,1.3368711
367000,1360.3974,19106.077,18597.367,508.71036,-2787.2465,54772.046,-71960.386,361.07594,-18.006523,230290.22,1.3365882
368000,1363.942,19230.073,18931.68,298.39289,-2880.1859,54830.17,-71949.721,367.56678,-199.24204,230118.17,1.3375875
369000,1367.4723,18898.69,18602.913,295.77755,-2806.3525,54835.7,-71969.582,361.18362,-119.69946,230703.42,1.3341943
370000,1371.215,19174.254,18731.85,442.40335,-2876.5441,54846.457,-71932.245,363.68699,-27.599367,230859.76,1.3332908
371000,1375.1485,18940.46,18593.614,346.84672,-2704.0019,54727.182,-71953.654,361.00307,19.59091,231050.19,1.3321919
372000,1378.803,19061.77,18793.682,268.08789,-2810.7444,54768.056,-71967.309,364.88748,-26.035769,230183.78,1.3372062
373000,1382.3359,19492.819,18986.61,506.20859,-2767.8582,54835.029,-71948.854,368.63326,-191.51724,231780.31,1.3279954
374000,1385.9027,19061.649,18633.162,428.48684,-2845.4156,54819.944,-71965.672,361.77093,-108.11055,230842.32,1.3333915
375000,1389.46,18854.979,18498.741,356.23836,-2716.8917,54702.143,-71938.995,359.16108,227.71239,230694.78,1.3342443
376000,1393.6122,19125.758,18740.994,384.76434,-2803.6626,54768.813,-71942.247,363.86452,124.26622,231333.39,1.330561
377000,1397.631,19089.208,18573.826,515.38244,-2836.6278,54865.299,-71944.976,360.61888,57.660718,231280.98,1.3308625
